timestamp,ward_id,pm2_5,pm10,co_level,no2_level,wind_speed
2026-02-19 15:00:00,Gurugram_Cyber_City,89.23,156.51,0.88,33.63,14.04
2026-02-19 16:00:00,Gurugram_Cyber_City,96.74,184.16,1.43,35.51,7.28
2026-02-19 17:00:00,Gurugram_Cyber_City,83.38,154.19,1.17,54.02,3.44
2026-02-19 18:00:00,Gurugram_Cyber_City,103.99,195.52,1.44,30.05,8.1
2026-02-19 19:00:00,Gurugram_Cyber_City,88.17,159.77,0.93,50.3,7.4
2026-02-19 20:00:00,Gurugram_Cyber_City,66.78,125.88,1.36,49.27,10.52
2026-02-19 21:00:00,Gurugram_Cyber_City,85.06,161.78,1.89,42.95,7.7
2026-02-19 22:00:00,Gurugram_Cyber_City,79.28,157.17,2.18,29.35,10.32
2026-02-19 23:00:00,Gurugram_Cyber_City,99.37,179.06,1.07,32.89,11.07
2026-02-20 00:00:00,Gurugram_Cyber_City,68.03,152.28,1.09,47.56,9.01
2026-02-20 01:00:00,Gurugram_Cyber_City,64.05,125.09,1.75,32.17,8.71
2026-02-20 02:00:00,Gurugram_Cyber_City,74.49,151.7,1.6,38.12,9.18
2026-02-20 03:00:00,Gurugram_Cyber_City,84.8,179.11,1.76,40.83,13.5
2026-02-20 04:00:00,Gurugram_Cyber_City,79.32,154.77,1.58,45.46,10.97
2026-02-20 05:00:00,Gurugram_Cyber_City,68.17,154.77,1.23,40.56,10.42
2026-02-20 06:00:00,Gurugram_Cyber_City,82.43,168.47,1.63,31.94,9.79
2026-02-20 07:00:00,Gurugram_Cyber_City,85.4,177.83,1.94,36.84,10.12
2026-02-20 08:00:00,Gurugram_Cyber_City,84.8,163.14,1.22,31.59,5.4
2026-02-20 09:00:00,Gurugram_Cyber_City,84.02,162.8,1.67,19.58,14.42
2026-02-20 10:00:00,Gurugram_Cyber_City,81.39,161.29,1.63,26.27,11.65
2026-02-20 11:00:00,Gurugram_Cyber_City,82.89,161.24,1.7,46.54,8.06
2026-02-20 12:00:00,Gurugram_Cyber_City,101.44,198.83,1.45,42.04,14.3
2026-02-20 13:00:00,Gurugram_Cyber_City,101.21,190.59,1.95,34.9,3.28
2026-02-20 14:00:00,Gurugram_Cyber_City,65.39,119.65,1.45,39.79,11.32
2026-02-20 15:00:00,Gurugram_Cyber_City,78.14,146.86,1.77,47.93,8.47
2026-02-20 16:00:00,Gurugram_Cyber_City,84.53,163.77,1.66,56.08,15.71
2026-02-20 17:00:00,Gurugram_Cyber_City,95.23,172.2,2.31,32.68,13.82
2026-02-20 18:00:00,Gurugram_Cyber_City,85.81,161.33,1.4,40.73,6.11
2026-02-20 19:00:00,Gurugram_Cyber_City,86.7,175.96,1.19,44.18,14.45
2026-02-20 20:00:00,Gurugram_Cyber_City,83.95,164.38,1.79,41.13,10.62
2026-02-20 21:00:00,Gurugram_Cyber_City,97.32,177.96,1.32,23.55,16.12
2026-02-20 22:00:00,Gurugram_Cyber_City,106.22,184.46,1.13,46.35,16.44
2026-02-20 23:00:00,Gurugram_Cyber_City,112.29,210.89,1.92,31.74,6.86
2026-02-21 00:00:00,Gurugram_Cyber_City,105.54,192.9,1.38,50.15,9.44
2026-02-21 01:00:00,Gurugram_Cyber_City,97.57,185.98,1.45,40.41,9.96
2026-02-21 02:00:00,Gurugram_Cyber_City,81.1,160.05,1.32,34.19,8.98
2026-02-21 03:00:00,Gurugram_Cyber_City,95.88,179.73,1.65,51.85,10.26
2026-02-21 04:00:00,Gurugram_Cyber_City,87.26,165.96,1.42,37.08,10.32
2026-02-21 05:00:00,Gurugram_Cyber_City,81.44,149.31,1.18,42.23,10.21
2026-02-21 06:00:00,Gurugram_Cyber_City,80.08,159.51,0.97,24.07,7.95
2026-02-21 07:00:00,Gurugram_Cyber_City,107.21,202.24,2.08,24.67,12.5
2026-02-21 08:00:00,Gurugram_Cyber_City,96.37,182.69,1.34,33.76,5.19
2026-02-21 09:00:00,Gurugram_Cyber_City,75.75,140.34,1.03,44.84,7.35
2026-02-21 10:00:00,Gurugram_Cyber_City,78.97,148.87,1.26,42.37,12.76
2026-02-21 11:00:00,Gurugram_Cyber_City,81.3,150.88,1.92,44.85,9.66
2026-02-21 12:00:00,Gurugram_Cyber_City,105.94,197.43,1.1,30.03,10.17
2026-02-21 13:00:00,Gurugram_Cyber_City,95.99,180.01,1.25,47.81,12.2
2026-02-21 14:00:00,Gurugram_Cyber_City,74.02,139.68,1.35,41.35,5.72
2026-02-21 15:00:00,Gurugram_Cyber_City,56.5,123.66,1.69,61.67,11.51
2026-02-21 16:00:00,Gurugram_Cyber_City,99.96,173.93,1.5,54.19,12.82
2026-02-21 17:00:00,Gurugram_Cyber_City,86.93,170.47,1.67,53.73,8.72
2026-02-21 18:00:00,Gurugram_Cyber_City,79.1,157.14,0.91,41.69,14.7
2026-02-21 19:00:00,Gurugram_Cyber_City,83.63,180.12,1.02,47.01,12.27
2026-02-21 20:00:00,Gurugram_Cyber_City,81.93,175.19,1.92,37.25,9.23
2026-02-21 21:00:00,Gurugram_Cyber_City,88.79,176.21,1.47,55.25,9.96
2026-02-21 22:00:00,Gurugram_Cyber_City,60.74,130.61,1.7,42.57,5.07
2026-02-21 23:00:00,Gurugram_Cyber_City,90.52,163.39,1.2,50.9,7.98
2026-02-22 00:00:00,Gurugram_Cyber_City,81.2,161.16,0.91,44.77,5.85
2026-02-22 01:00:00,Gurugram_Cyber_City,84.04,169.57,1.32,34.85,11.47
2026-02-22 02:00:00,Gurugram_Cyber_City,80.66,145.05,1.54,54.06,6.35
2026-02-22 03:00:00,Gurugram_Cyber_City,77.22,148.62,1.55,55.42,6.9
2026-02-22 04:00:00,Gurugram_Cyber_City,82.17,150.82,1.56,41.74,10.2
2026-02-22 05:00:00,Gurugram_Cyber_City,84.84,167.36,1.12,28.02,14.77
2026-02-22 06:00:00,Gurugram_Cyber_City,92.56,176.13,1.67,36.2,9.63
2026-02-22 07:00:00,Gurugram_Cyber_City,97.4,170.18,1.44,36.34,15.41
2026-02-22 08:00:00,Gurugram_Cyber_City,101.37,186.86,1.23,38.61,13.43
2026-02-22 09:00:00,Gurugram_Cyber_City,84.91,160.84,1.77,33.66,7.98
2026-02-22 10:00:00,Gurugram_Cyber_City,85.62,147.74,1.4,31.37,9.3
2026-02-22 11:00:00,Gurugram_Cyber_City,88.17,174.42,1.61,46.28,11.55
2026-02-22 12:00:00,Gurugram_Cyber_City,76.91,159.67,1.6,40.65,16.86
2026-02-22 13:00:00,Gurugram_Cyber_City,114.16,221.64,1.87,46.62,10.52
2026-02-22 14:00:00,Gurugram_Cyber_City,96.97,203.68,1.16,24.23,12.03
2026-02-22 15:00:00,Gurugram_Cyber_City,81.38,153.03,1.46,36.23,8.87
2026-02-22 16:00:00,Gurugram_Cyber_City,60.34,120.1,1.32,49.54,7.77
2026-02-22 17:00:00,Gurugram_Cyber_City,94.72,186.54,1.9,26.25,7.11
2026-02-22 18:00:00,Gurugram_Cyber_City,79.85,164.03,1.17,18.5,11.66
2026-02-22 19:00:00,Gurugram_Cyber_City,87.13,178.13,1.28,41.52,8.06
2026-02-22 20:00:00,Gurugram_Cyber_City,71.2,153.52,0.94,22.19,9.25
2026-02-22 21:00:00,Gurugram_Cyber_City,74.73,150.21,1.04,36.16,10.17
2026-02-22 22:00:00,Gurugram_Cyber_City,92.24,173.54,1.93,38.65,10.69
2026-02-22 23:00:00,Gurugram_Cyber_City,80.81,160.49,2.26,27.32,10.85
2026-02-23 00:00:00,Gurugram_Cyber_City,83.46,172.31,1.45,49.72,9.86
2026-02-23 01:00:00,Gurugram_Cyber_City,84.57,149.08,1.7,43.72,12.67
2026-02-23 02:00:00,Gurugram_Cyber_City,73.54,157.17,1.32,44.87,7.15
2026-02-23 03:00:00,Gurugram_Cyber_City,86.73,170.75,1.51,46.55,11.03
2026-02-23 04:00:00,Gurugram_Cyber_City,83.71,162.85,0.92,48.59,9.18
2026-02-23 05:00:00,Gurugram_Cyber_City,46.82,110.35,1.31,56.97,9.57
2026-02-23 06:00:00,Gurugram_Cyber_City,61.59,135.28,1.79,31.62,12.47
2026-02-23 07:00:00,Gurugram_Cyber_City,85.96,169.81,1.23,52.59,12.33
2026-02-23 08:00:00,Gurugram_Cyber_City,81.08,170.6,1.43,32.89,13.81
2026-02-23 09:00:00,Gurugram_Cyber_City,90.5,176.01,1.25,36.2,7.4
2026-02-23 10:00:00,Gurugram_Cyber_City,95.65,177.34,1.81,23.93,9.17
2026-02-23 11:00:00,Gurugram_Cyber_City,79.39,159.04,1.42,32.87,11.96
2026-02-23 12:00:00,Gurugram_Cyber_City,88.97,181.57,1.82,33.86,12.48
2026-02-23 13:00:00,Gurugram_Cyber_City,74.26,147.76,1.58,27.88,6.28
2026-02-23 14:00:00,Gurugram_Cyber_City,103.07,205.51,1.48,39.97,9.43
2026-02-23 15:00:00,Gurugram_Cyber_City,66.26,124.0,1.45,38.65,8.79
2026-02-23 16:00:00,Gurugram_Cyber_City,119.04,210.67,1.93,29.93,12.35
2026-02-23 17:00:00,Gurugram_Cyber_City,82.37,164.93,1.28,34.09,12.9
2026-02-23 18:00:00,Gurugram_Cyber_City,97.11,199.49,1.49,36.14,16.43
2026-02-23 19:00:00,Gurugram_Cyber_City,89.61,171.77,1.8,41.99,8.1
2026-02-23 20:00:00,Gurugram_Cyber_City,76.73,170.46,1.37,28.47,7.67
2026-02-23 21:00:00,Gurugram_Cyber_City,98.94,171.93,1.56,25.28,10.49
2026-02-23 22:00:00,Gurugram_Cyber_City,69.66,156.4,1.21,23.08,7.75
2026-02-23 23:00:00,Gurugram_Cyber_City,81.02,165.89,1.74,47.18,4.89
2026-02-24 00:00:00,Gurugram_Cyber_City,96.54,173.79,0.96,36.57,15.64
2026-02-24 01:00:00,Gurugram_Cyber_City,80.58,151.04,1.91,48.76,9.87
2026-02-24 02:00:00,Gurugram_Cyber_City,94.14,171.93,1.63,41.96,12.07
2026-02-24 03:00:00,Gurugram_Cyber_City,80.52,171.04,1.67,39.06,5.75
2026-02-24 04:00:00,Gurugram_Cyber_City,89.67,169.08,1.82,49.62,8.0
2026-02-24 05:00:00,Gurugram_Cyber_City,80.73,155.35,1.28,35.9,5.07
2026-02-24 06:00:00,Gurugram_Cyber_City,86.35,172.79,1.55,21.0,10.67
2026-02-24 07:00:00,Gurugram_Cyber_City,102.08,179.18,1.53,64.54,12.97
2026-02-24 08:00:00,Gurugram_Cyber_City,89.29,174.39,0.55,47.84,6.38
2026-02-24 09:00:00,Gurugram_Cyber_City,97.28,191.15,1.37,36.45,13.15
2026-02-24 10:00:00,Gurugram_Cyber_City,80.48,142.97,1.99,39.28,14.05
2026-02-24 11:00:00,Gurugram_Cyber_City,73.93,139.75,1.14,27.98,12.9
2026-02-24 12:00:00,Gurugram_Cyber_City,83.94,166.7,1.99,50.34,10.32
2026-02-24 13:00:00,Gurugram_Cyber_City,63.08,125.19,1.19,33.69,3.94
2026-02-24 14:00:00,Gurugram_Cyber_City,81.72,173.08,1.48,35.57,12.08
2026-02-24 15:00:00,Gurugram_Cyber_City,53.81,119.67,1.55,42.58,13.18
2026-02-24 16:00:00,Gurugram_Cyber_City,89.93,181.92,1.63,63.33,15.72
2026-02-24 17:00:00,Gurugram_Cyber_City,87.88,172.07,0.92,32.26,7.57
2026-02-24 18:00:00,Gurugram_Cyber_City,77.37,150.57,1.12,47.23,9.5
2026-02-24 19:00:00,Gurugram_Cyber_City,76.54,160.99,1.65,44.98,11.29
2026-02-24 20:00:00,Gurugram_Cyber_City,94.11,195.66,1.03,36.53,11.74
2026-02-24 21:00:00,Gurugram_Cyber_City,66.21,130.62,1.9,51.43,10.75
2026-02-24 22:00:00,Gurugram_Cyber_City,92.36,187.94,1.86,31.06,7.17
2026-02-24 23:00:00,Gurugram_Cyber_City,110.25,204.34,1.88,46.58,9.76
2026-02-25 00:00:00,Gurugram_Cyber_City,93.98,178.43,1.28,49.88,6.65
2026-02-25 01:00:00,Gurugram_Cyber_City,103.74,184.57,1.6,39.64,8.46
2026-02-25 02:00:00,Gurugram_Cyber_City,81.35,160.5,1.65,48.03,7.23
2026-02-25 03:00:00,Gurugram_Cyber_City,71.78,150.9,1.33,45.79,9.92
2026-02-25 04:00:00,Gurugram_Cyber_City,96.96,190.61,1.26,44.31,9.4
2026-02-25 05:00:00,Gurugram_Cyber_City,100.76,185.27,1.65,51.27,8.33
2026-02-25 06:00:00,Gurugram_Cyber_City,83.13,161.6,1.6,32.33,7.17
2026-02-25 07:00:00,Gurugram_Cyber_City,82.0,151.11,1.57,38.1,13.67
2026-02-25 08:00:00,Gurugram_Cyber_City,104.18,199.72,0.81,43.95,10.79
2026-02-25 09:00:00,Gurugram_Cyber_City,92.89,174.07,1.6,41.93,12.17
2026-02-25 10:00:00,Gurugram_Cyber_City,92.11,168.34,1.63,46.82,6.87
2026-02-25 11:00:00,Gurugram_Cyber_City,85.4,166.76,1.99,44.24,12.2
2026-02-25 12:00:00,Gurugram_Cyber_City,73.02,138.71,1.63,43.0,8.72
2026-02-25 13:00:00,Gurugram_Cyber_City,69.97,147.04,1.82,34.65,10.56
2026-02-25 14:00:00,Gurugram_Cyber_City,90.4,182.4,1.73,26.99,14.66
2026-02-25 15:00:00,Gurugram_Cyber_City,86.51,170.35,1.52,34.8,10.02
2026-02-25 16:00:00,Gurugram_Cyber_City,70.64,146.47,1.23,34.22,7.24
2026-02-25 17:00:00,Gurugram_Cyber_City,114.66,205.89,1.86,46.14,10.2
2026-02-25 18:00:00,Gurugram_Cyber_City,84.52,164.46,1.45,43.93,9.9
2026-02-25 19:00:00,Gurugram_Cyber_City,89.88,156.59,1.49,54.0,9.56
2026-02-25 20:00:00,Gurugram_Cyber_City,98.37,199.05,1.99,34.76,11.76
2026-02-25 21:00:00,Gurugram_Cyber_City,81.62,170.34,1.52,26.09,7.96
2026-02-25 22:00:00,Gurugram_Cyber_City,72.9,156.45,0.65,51.88,8.43
2026-02-25 23:00:00,Gurugram_Cyber_City,96.1,192.88,1.45,24.06,15.94
2026-02-26 00:00:00,Gurugram_Cyber_City,100.04,195.48,1.58,43.59,11.54
2026-02-26 01:00:00,Gurugram_Cyber_City,87.17,171.89,2.03,53.39,7.05
2026-02-26 02:00:00,Gurugram_Cyber_City,87.79,188.18,1.73,44.2,14.81
2026-02-26 03:00:00,Gurugram_Cyber_City,94.53,180.24,1.36,22.98,13.82
2026-02-26 04:00:00,Gurugram_Cyber_City,73.73,147.81,0.98,29.94,5.91
2026-02-26 05:00:00,Gurugram_Cyber_City,79.12,148.34,1.1,34.13,9.62
2026-02-26 06:00:00,Gurugram_Cyber_City,100.38,178.31,2.07,20.85,10.13
2026-02-26 07:00:00,Gurugram_Cyber_City,84.26,168.89,1.84,43.64,13.7
2026-02-26 08:00:00,Gurugram_Cyber_City,94.76,171.19,1.07,48.24,14.79
2026-02-26 09:00:00,Gurugram_Cyber_City,70.36,129.55,1.15,36.52,11.01
2026-02-26 10:00:00,Gurugram_Cyber_City,121.28,231.06,1.53,42.08,12.59
2026-02-26 11:00:00,Gurugram_Cyber_City,72.49,135.49,1.0,41.28,18.54
2026-02-26 12:00:00,Gurugram_Cyber_City,78.22,141.94,1.39,31.32,6.28
2026-02-26 13:00:00,Gurugram_Cyber_City,78.86,165.78,1.68,43.75,8.54
2026-02-26 14:00:00,Gurugram_Cyber_City,93.32,187.22,1.63,41.35,10.54
2026-02-26 15:00:00,Gurugram_Cyber_City,95.9,170.67,2.25,50.44,10.07
2026-02-26 16:00:00,Gurugram_Cyber_City,87.49,183.88,1.73,29.16,9.78
2026-02-26 17:00:00,Gurugram_Cyber_City,74.77,149.77,1.15,40.38,12.94
2026-02-26 18:00:00,Gurugram_Cyber_City,78.34,161.17,1.2,31.49,14.1
2026-02-26 19:00:00,Gurugram_Cyber_City,70.54,136.01,1.81,38.97,9.57
2026-02-26 20:00:00,Gurugram_Cyber_City,67.22,136.96,2.01,40.84,10.83
2026-02-26 21:00:00,Gurugram_Cyber_City,102.19,185.3,1.34,16.42,10.17
2026-02-26 22:00:00,Gurugram_Cyber_City,96.91,185.15,1.47,54.85,11.75
2026-02-26 23:00:00,Gurugram_Cyber_City,78.01,155.85,1.61,29.91,11.07
2026-02-27 00:00:00,Gurugram_Cyber_City,70.11,129.73,2.21,49.69,11.95
2026-02-27 01:00:00,Gurugram_Cyber_City,96.01,189.53,1.11,33.73,13.43
2026-02-27 02:00:00,Gurugram_Cyber_City,92.9,179.26,2.05,45.3,8.3
2026-02-27 03:00:00,Gurugram_Cyber_City,80.34,153.98,1.78,56.89,10.56
2026-02-27 04:00:00,Gurugram_Cyber_City,61.27,133.23,1.65,26.85,6.93
2026-02-27 05:00:00,Gurugram_Cyber_City,83.83,154.92,1.17,34.85,6.73
2026-02-27 06:00:00,Gurugram_Cyber_City,90.47,182.73,1.54,46.15,13.57
2026-02-27 07:00:00,Gurugram_Cyber_City,86.54,169.35,2.24,47.65,13.48
2026-02-27 08:00:00,Gurugram_Cyber_City,101.3,197.69,2.06,49.15,10.09
2026-02-27 09:00:00,Gurugram_Cyber_City,71.51,150.95,1.77,68.45,13.22
2026-02-27 10:00:00,Gurugram_Cyber_City,95.57,188.02,1.41,39.42,7.28
2026-02-27 11:00:00,Gurugram_Cyber_City,85.89,172.54,1.53,53.46,14.56
2026-02-27 12:00:00,Gurugram_Cyber_City,69.41,137.61,1.61,34.22,5.73
2026-02-27 13:00:00,Gurugram_Cyber_City,84.2,164.07,1.03,50.42,9.01
2026-02-27 14:00:00,Gurugram_Cyber_City,96.58,191.57,1.04,46.39,8.95
2026-02-27 15:00:00,Gurugram_Cyber_City,93.94,197.02,1.32,57.58,7.4
2026-02-27 16:00:00,Gurugram_Cyber_City,108.06,208.14,1.05,26.84,12.15
2026-02-27 17:00:00,Gurugram_Cyber_City,92.12,175.84,0.83,62.0,5.12
2026-02-27 18:00:00,Gurugram_Cyber_City,98.88,184.22,1.49,34.99,6.61
2026-02-27 19:00:00,Gurugram_Cyber_City,99.49,211.28,2.04,42.18,13.75
2026-02-27 20:00:00,Gurugram_Cyber_City,70.35,131.11,1.91,32.36,10.07
2026-02-27 21:00:00,Gurugram_Cyber_City,96.4,188.07,1.79,39.83,11.56
2026-02-27 22:00:00,Gurugram_Cyber_City,80.9,156.52,1.64,52.81,7.67
2026-02-27 23:00:00,Gurugram_Cyber_City,79.61,151.81,1.11,25.89,4.99
2026-02-28 00:00:00,Gurugram_Cyber_City,67.52,140.66,0.94,41.08,10.93
2026-02-28 01:00:00,Gurugram_Cyber_City,105.9,208.48,1.45,46.39,9.72
2026-02-28 02:00:00,Gurugram_Cyber_City,98.97,170.26,1.35,27.87,11.54
2026-02-28 03:00:00,Gurugram_Cyber_City,77.92,158.05,1.22,26.52,10.08
2026-02-28 04:00:00,Gurugram_Cyber_City,89.03,169.19,1.97,28.59,3.71
2026-02-28 05:00:00,Gurugram_Cyber_City,62.13,130.32,1.52,15.51,11.72
2026-02-28 06:00:00,Gurugram_Cyber_City,89.09,164.01,1.66,48.97,6.33
2026-02-28 07:00:00,Gurugram_Cyber_City,104.54,201.63,1.45,46.85,5.83
2026-02-28 08:00:00,Gurugram_Cyber_City,93.41,170.6,1.12,44.83,10.74
2026-02-28 09:00:00,Gurugram_Cyber_City,71.18,147.05,1.29,30.36,6.69
2026-02-28 10:00:00,Gurugram_Cyber_City,87.14,162.2,1.44,33.56,10.51
2026-02-28 11:00:00,Gurugram_Cyber_City,83.06,151.73,1.19,45.98,13.32
2026-02-28 12:00:00,Gurugram_Cyber_City,88.07,180.3,1.18,40.13,5.37
2026-02-28 13:00:00,Gurugram_Cyber_City,77.63,162.04,0.66,48.2,5.77
2026-02-28 14:00:00,Gurugram_Cyber_City,79.55,161.96,1.17,35.78,0.16
2026-02-28 15:00:00,Gurugram_Cyber_City,62.12,120.76,1.68,31.86,11.22
2026-02-28 16:00:00,Gurugram_Cyber_City,94.19,176.74,1.67,53.68,12.95
2026-02-28 17:00:00,Gurugram_Cyber_City,80.48,156.43,1.82,45.02,11.2
2026-02-28 18:00:00,Gurugram_Cyber_City,80.92,153.42,1.65,29.58,11.29
2026-02-28 19:00:00,Gurugram_Cyber_City,100.88,192.92,1.42,64.21,8.13
2026-02-28 20:00:00,Gurugram_Cyber_City,111.87,205.05,0.68,67.41,15.19
2026-02-28 21:00:00,Gurugram_Cyber_City,66.66,134.53,1.29,40.06,13.05
2026-02-28 22:00:00,Gurugram_Cyber_City,80.05,161.68,1.3,44.13,4.34
2026-02-28 23:00:00,Gurugram_Cyber_City,86.96,168.31,1.53,38.01,8.94
2026-03-01 00:00:00,Gurugram_Cyber_City,107.66,196.2,2.17,38.21,9.8
2026-03-01 01:00:00,Gurugram_Cyber_City,71.02,133.11,0.62,22.0,13.33
2026-03-01 02:00:00,Gurugram_Cyber_City,67.84,127.2,2.46,31.32,11.65
2026-03-01 03:00:00,Gurugram_Cyber_City,62.91,126.91,0.95,13.19,7.59
2026-03-01 04:00:00,Gurugram_Cyber_City,75.31,148.01,2.1,46.86,9.62
2026-03-01 05:00:00,Gurugram_Cyber_City,115.15,199.52,1.12,32.46,9.31
2026-03-01 06:00:00,Gurugram_Cyber_City,65.88,130.04,0.98,37.81,5.56
2026-03-01 07:00:00,Gurugram_Cyber_City,83.41,150.99,0.71,44.11,11.55
2026-03-01 08:00:00,Gurugram_Cyber_City,115.59,210.59,2.24,45.76,11.4
2026-03-01 09:00:00,Gurugram_Cyber_City,77.82,161.91,1.7,48.34,13.23
2026-03-01 10:00:00,Gurugram_Cyber_City,91.7,186.7,1.41,51.57,11.61
2026-03-01 11:00:00,Gurugram_Cyber_City,70.18,123.3,1.93,45.92,6.57
2026-03-01 12:00:00,Gurugram_Cyber_City,91.8,173.62,1.71,42.78,7.92
2026-03-01 13:00:00,Gurugram_Cyber_City,103.32,207.85,0.94,47.0,7.24
2026-03-01 14:00:00,Gurugram_Cyber_City,56.91,115.02,1.76,46.55,11.71
2026-03-01 15:00:00,Gurugram_Cyber_City,87.73,178.9,0.74,35.11,8.41
2026-03-01 16:00:00,Gurugram_Cyber_City,84.92,174.87,1.86,33.2,7.59
2026-03-01 17:00:00,Gurugram_Cyber_City,92.15,163.35,1.66,54.65,11.29
2026-03-01 18:00:00,Gurugram_Cyber_City,90.28,179.04,1.46,43.69,11.2
2026-03-01 19:00:00,Gurugram_Cyber_City,65.53,126.87,1.37,64.45,10.41
2026-03-01 20:00:00,Gurugram_Cyber_City,103.95,192.36,1.41,60.32,6.78
2026-03-01 21:00:00,Gurugram_Cyber_City,105.12,201.97,1.22,44.94,12.02
2026-03-01 22:00:00,Gurugram_Cyber_City,78.11,160.29,0.97,32.81,9.82
2026-03-01 23:00:00,Gurugram_Cyber_City,93.17,174.91,1.19,43.5,12.33
2026-03-02 00:00:00,Gurugram_Cyber_City,98.94,184.1,0.32,23.57,18.0
2026-03-02 01:00:00,Gurugram_Cyber_City,84.04,155.48,0.73,34.96,12.74
2026-03-02 02:00:00,Gurugram_Cyber_City,67.37,148.08,1.64,30.74,7.78
2026-03-02 03:00:00,Gurugram_Cyber_City,84.52,167.13,2.78,38.26,11.78
2026-03-02 04:00:00,Gurugram_Cyber_City,101.93,199.07,1.32,36.69,16.29
2026-03-02 05:00:00,Gurugram_Cyber_City,76.0,155.34,1.78,33.94,10.21
2026-03-02 06:00:00,Gurugram_Cyber_City,89.61,174.72,2.08,19.18,9.44
2026-03-02 07:00:00,Gurugram_Cyber_City,67.34,128.64,1.62,28.58,13.59
2026-03-02 08:00:00,Gurugram_Cyber_City,91.46,164.52,1.55,41.93,12.45
2026-03-02 09:00:00,Gurugram_Cyber_City,103.05,202.79,1.25,35.46,6.64
2026-03-02 10:00:00,Gurugram_Cyber_City,90.29,178.26,2.17,51.72,12.41
2026-03-02 11:00:00,Gurugram_Cyber_City,70.61,156.1,1.49,65.97,9.62
2026-03-02 12:00:00,Gurugram_Cyber_City,80.49,157.25,1.34,23.75,10.32
2026-03-02 13:00:00,Gurugram_Cyber_City,95.97,191.41,1.04,53.33,8.01
2026-03-02 14:00:00,Gurugram_Cyber_City,99.46,203.34,1.38,49.33,12.32
2026-03-02 15:00:00,Gurugram_Cyber_City,69.69,134.11,1.63,57.66,12.03
2026-03-02 16:00:00,Gurugram_Cyber_City,73.16,151.65,1.71,33.57,9.49
2026-03-02 17:00:00,Gurugram_Cyber_City,77.38,149.7,1.39,44.53,12.97
2026-03-02 18:00:00,Gurugram_Cyber_City,87.21,188.21,1.59,45.53,8.25
2026-03-02 19:00:00,Gurugram_Cyber_City,71.22,142.1,1.32,27.42,13.91
2026-03-02 20:00:00,Gurugram_Cyber_City,86.13,160.03,1.72,28.42,13.41
2026-03-02 21:00:00,Gurugram_Cyber_City,50.56,115.06,1.96,38.53,12.6
2026-03-02 22:00:00,Gurugram_Cyber_City,56.8,127.53,1.23,36.82,12.47
2026-03-02 23:00:00,Gurugram_Cyber_City,51.84,111.86,1.67,36.04,9.24
2026-03-03 00:00:00,Gurugram_Cyber_City,88.95,160.86,1.49,30.32,5.82
2026-03-03 01:00:00,Gurugram_Cyber_City,83.2,155.72,1.47,35.38,12.8
2026-03-03 02:00:00,Gurugram_Cyber_City,98.02,185.13,0.78,28.6,11.55
2026-03-03 03:00:00,Gurugram_Cyber_City,87.27,176.11,1.32,37.4,8.37
2026-03-03 04:00:00,Gurugram_Cyber_City,79.9,149.32,1.4,20.11,9.58
2026-03-03 05:00:00,Gurugram_Cyber_City,93.39,178.96,1.56,31.37,6.0
2026-03-03 06:00:00,Gurugram_Cyber_City,82.96,173.37,1.58,24.19,10.07
2026-03-03 07:00:00,Gurugram_Cyber_City,87.03,169.64,1.89,46.56,12.44
2026-03-03 08:00:00,Gurugram_Cyber_City,88.62,153.56,1.73,57.18,9.36
2026-03-03 09:00:00,Gurugram_Cyber_City,105.23,187.83,0.9,45.97,9.44
2026-03-03 10:00:00,Gurugram_Cyber_City,86.34,165.58,1.3,41.94,11.35
2026-03-03 11:00:00,Gurugram_Cyber_City,102.35,181.31,1.15,45.8,6.97
2026-03-03 12:00:00,Gurugram_Cyber_City,84.94,180.05,1.34,37.92,8.2
2026-03-03 13:00:00,Gurugram_Cyber_City,88.76,175.94,1.68,65.71,5.28
2026-03-03 14:00:00,Gurugram_Cyber_City,73.73,155.28,2.03,35.49,11.97
2026-03-03 15:00:00,Gurugram_Cyber_City,85.22,167.26,1.14,52.07,8.13
2026-03-03 16:00:00,Gurugram_Cyber_City,62.0,126.9,1.88,19.33,9.14
2026-03-03 17:00:00,Gurugram_Cyber_City,69.56,131.62,1.51,47.11,9.11
2026-03-03 18:00:00,Gurugram_Cyber_City,71.04,157.82,1.24,37.12,10.87
2026-03-03 19:00:00,Gurugram_Cyber_City,80.69,146.93,2.08,52.83,4.65
2026-03-03 20:00:00,Gurugram_Cyber_City,94.57,180.32,1.67,42.67,9.41
2026-03-03 21:00:00,Gurugram_Cyber_City,88.23,188.55,1.34,20.95,11.73
2026-03-03 22:00:00,Gurugram_Cyber_City,102.03,194.96,1.43,34.95,16.13
2026-03-03 23:00:00,Gurugram_Cyber_City,97.16,184.71,1.28,53.16,13.41
2026-03-04 00:00:00,Gurugram_Cyber_City,84.55,178.48,1.07,41.93,6.95
2026-03-04 01:00:00,Gurugram_Cyber_City,103.9,201.42,1.45,35.28,13.62
2026-03-04 02:00:00,Gurugram_Cyber_City,90.22,179.65,1.61,35.93,6.45
2026-03-04 03:00:00,Gurugram_Cyber_City,64.3,136.09,1.52,50.99,7.91
2026-03-04 04:00:00,Gurugram_Cyber_City,88.95,175.06,1.4,40.86,12.3
2026-03-04 05:00:00,Gurugram_Cyber_City,81.6,174.33,1.14,27.16,10.4
